arrival_mode,ci95_high,ci95_low,concurrency,cost_id,experiment_id,group_id,mean,median,metric,n,offered_load_rps,policy_id,regime,resamples,resampling_unit,std
poisson,3.835919469999966,1.9458497599999993,,piecewise,E1,E1-33a71da3b08d,3.1460749499999885,3.661358100000001,primer_max_itl_ms,5,16,chunk_128,mixed,2000,workload_seed,1.3226622082376582
poisson,13.2,2.0,,piecewise,E1,E1-33a71da3b08d,7.2,2.0,backlog_at_arrival_end,5,16,chunk_128,mixed,2000,workload_seed,7.259476565152615
poisson,0.9884249123971174,0.9648868005718658,,piecewise,E1,E1-33a71da3b08d,0.9766558564844916,0.983224238682505,server_busy_fraction,5,16,chunk_128,mixed,2000,workload_seed,0.0161008880557667
poisson,0.2107016890538096,0.14568366790802817,,piecewise,E1,E1-33a71da3b08d,0.17700617215861103,0.17260373073010468,batch_slot_occupancy,5,16,chunk_128,mixed,2000,workload_seed,0.04257994348454789
poisson,52.06982720920375,28.315648356982727,,piecewise,E1,E1-33a71da3b08d,38.65218197548437,36.24468441930594,ttft_p50_ms,5,16,chunk_512,mixed,2000,workload_seed,14.973234997911407
poisson,326.21620915944266,195.62626105490764,,piecewise,E1,E1-33a71da3b08d,251.79606405708438,240.50103044969615,ttft_p95_ms,5,16,chunk_512,mixed,2000,workload_seed,84.8633958927986
poisson,411.6127612156626,283.74857826071224,,piecewise,E1,E1-33a71da3b08d,348.14731418356325,331.6357288504713,ttft_p99_ms,5,16,chunk_512,mixed,2000,workload_seed,82.30496408584222
poisson,7.6385858806968185,4.744377979239862,,piecewise,E1,E1-33a71da3b08d,5.90248790727391,5.399240216487959,tpot_p95_ms,5,16,chunk_512,mixed,2000,workload_seed,1.9322382377158012
poisson,9.422481084153668,8.032995294856315,,piecewise,E1,E1-33a71da3b08d,8.804175012572244,8.785984578814105,tpot_p99_ms,5,16,chunk_512,mixed,2000,workload_seed,0.930885801365836
poisson,1389.0893346328444,815.5436598445084,,piecewise,E1,E1-33a71da3b08d,1028.8012412176483,821.4105901843786,e2e_p95_ms,5,16,chunk_512,mixed,2000,workload_seed,392.4343976201708
poisson,10.1220343099998,9.600203359999615,,piecewise,E1,E1-33a71da3b08d,9.792900839999856,9.640194199999314,itl_p95_ms,5,16,chunk_512,mixed,2000,workload_seed,0.36633608864407596
poisson,10.34329112000014,9.848313300000518,,piecewise,E1,E1-33a71da3b08d,10.033088950000273,9.911568650000845,itl_p99_ms,5,16,chunk_512,mixed,2000,workload_seed,0.3381057091459525
poisson,17.56158415977078,15.828097529444909,,piecewise,E1,E1-33a71da3b08d,16.694840844607842,17.433202699875352,request_throughput_rps,5,16,chunk_512,mixed,2000,workload_seed,1.1702842805095208
poisson,2266.9621019463925,1891.5501740757832,,piecewise,E1,E1-33a71da3b08d,2070.4470353822267,2078.9040232118955,output_token_throughput_tps,5,16,chunk_512,mixed,2000,workload_seed,239.30657635450123
poisson,17.658696985516045,15.861300274309334,,piecewise,E1,E1-33a71da3b08d,16.75999862991269,17.345072906523107,observed_request_throughput_rps,5,16,chunk_512,mixed,2000,workload_seed,1.2011915774560682
poisson,1.4304249888130385,1.4059261862658965,,piecewise,E1,E1-33a71da3b08d,1.418128692406998,1.4170652287426562,iteration_cv,5,16,chunk_512,mixed,2000,workload_seed,0.01512087636585026
poisson,424.81843568515086,278.8546900851159,,piecewise,E1,E1-33a71da3b08d,353.15905382052745,331.7859640924635,max_wait_ms,5,16,chunk_512,mixed,2000,workload_seed,95.29924473466505
